date,channel,spend,cpm,impressions,clicks,conversions,est_reach,dow,is_weekend
2024-03-16,LinearTV,42804.81910471968,32.0,1337650.59702249,13505.69995136243,10.728066979332304,42051.70754911916,5,1
2024-03-17,LinearTV,55536.54744960012,32.0,1735517.1078000036,19347.879112062987,16.948246291645418,54026.3185200261,6,1
2024-03-18,LinearTV,75147.25634013952,32.0,2348351.76062936,21867.49853161779,37.405100046297065,72011.0361192249,0,0
2024-03-19,LinearTV,71383.92884680147,32.0,2230747.776462546,22934.744908405482,19.90259877514626,68602.3337687652,1,0
2024-03-20,LinearTV,74111.56781982323,32.0,2315986.494369476,20884.437409371767,17.502316049199464,71074.94056339873,2,0
2024-03-21,LinearTV,61878.36753971861,32.0,1933698.9856162064,18506.648796870184,19.20323171493176,59902.71472180878,3,0
2024-03-22,LinearTV,78716.131090106,32.0,2459879.096565813,22942.085457347574,21.909723437607983,75225.14473327443,4,0
2024-03-23,LinearTV,51637.623224882496,32.0,1613675.725777578,13647.8126517206,17.039185316131732,50384.52390101115,5,1
2024-03-24,LinearTV,41640.89599856615,32.0,1301277.9999551922,12795.989425620628,10.46450372068433,40945.06865691208,6,1
2024-03-25,LinearTV,68374.90368782583,32.0,2136715.740244557,21529.559318619922,23.11906788224871,65862.39745078533,0,0
2024-03-26,LinearTV,62125.753704598574,32.0,1941429.8032687055,23917.113525209013,21.394257051272714,60130.767368619585,1,0
2024-03-27,LinearTV,65828.67906796446,32.0,2057146.2208738895,25699.92674466619,18.535392336698546,63533.79095571991,2,0
2024-03-28,LinearTV,46522.98027313444,32.0,1453843.1335354513,14579.402317490702,16.61551496660072,45573.420433396765,3,0
2024-03-29,LinearTV,60849.74887345661,32.0,1901554.652295519,20022.78624428946,17.565241075571965,58953.5379683012,4,0
2024-03-30,LinearTV,54943.71043322941,32.0,1716990.951038419,15794.368633986702,15.668682186424729,53474.00766213627,5,1
2024-03-31,LinearTV,42448.304609109604,32.0,1326509.519034675,10657.255967046935,21.05194303574228,41712.95323873655,6,1
2024-04-01,LinearTV,57622.05640459545,32.0,1800689.2626436078,18316.8801480255,10.713414651679551,55965.20222623092,0,0
2024-04-02,LinearTV,70168.88807008904,32.0,2192777.7521902826,21275.054165902722,36.60253131616338,67497.50116265782,1,0
2024-04-03,LinearTV,62770.204587973625,32.0,1961568.8933741758,17312.672066928808,10.90026017408283,60724.43989916216,2,0
2024-04-04,LinearTV,79922.91212773586,32.0,2497591.003991746,26892.44800969773,23.817478778587645,76307.91638448271,3,0
2024-04-05,LinearTV,30504.65115935997,32.0,953270.3487299992,11722.681270621699,6.199425458371426,30254.539938518443,4,0
2024-04-06,LinearTV,69943.21903001118,32.0,2185725.5946878493,24412.3789327645,21.352106892531324,67292.06997809152,5,1
2024-04-07,LinearTV,33588.55861266273,32.0,1049642.4566457104,11282.649050760196,18.963073571617016,33233.665377081,6,1
2024-04-08,LinearTV,77949.47229968477,32.0,2435921.009365149,23331.30364798557,18.93582034749158,74536.20686966169,0,0
2024-04-09,LinearTV,73988.86247809634,32.0,2312151.952440511,20238.883274243868,5.588431961505005,70963.93430157778,1,0
2024-04-10,LinearTV,71675.41614249957,32.0,2239856.7544531114,21587.270304751662,12.930129504683702,68867.07040445751,2,0
2024-04-11,LinearTV,58173.78737425074,32.0,1817930.8554453359,21349.26865167623,23.280118152964434,56477.08685653374,3,0
2024-04-12,LinearTV,62113.29370366806,32.0,1941040.4282396268,16297.347818527307,21.196837049233647,60119.28323934872,4,0
2024-04-13,LinearTV,67031.61384112536,32.0,2094737.9325351676,18848.481065203345,22.050980671120435,64635.06908972172,5,1
2024-04-14,LinearTV,59679.490584773455,32.0,1864984.0807741706,17249.40039999401,0.0,57871.803933294956,6,1
2024-04-15,LinearTV,59465.37776553775,32.0,1858293.0551730546,15893.173161345178,27.67698086119831,57673.67354680452,0,0
2024-04-16,LinearTV,43917.9148202159,32.0,1372434.8381317467,9909.284907443976,20.220698643863912,43108.13960246983,1,0
2024-04-17,LinearTV,45700.07087611932,32.0,1428127.2148787286,14745.590184827573,29.927834140595323,44795.751340955394,2,0
2024-04-18,LinearTV,61699.056158066465,32.0,1928095.504939577,16837.974099439445,25.92624440923716,59737.36162229861,3,0
2024-04-19,LinearTV,53945.27305137005,32.0,1685789.7828553142,15552.717181769824,21.200294263060194,52542.66598669389,4,0
2024-04-20,LinearTV,68694.49759820364,32.0,2146703.049943864,22157.55187852769,21.345156510284802,66154.02278809469,5,1
2024-04-21,LinearTV,59656.97906551677,32.0,1864280.595797399,16773.114266490775,14.8906695548342,57850.97590247921,6,1
2024-04-22,LinearTV,66055.95135504914,32.0,2064248.4798452856,21004.389835836304,11.746715379760298,63742.015726605845,0,0
2024-04-23,LinearTV,89083.93498587428,32.0,2783872.9683085713,25555.013036147226,15.474557814395444,84461.30777820139,1,0
2024-04-24,LinearTV,76606.2100393046,32.0,2393944.0637282687,24124.2799617403,2.514728550944806,73327.12785940219,2,0
2024-04-25,LinearTV,76289.73174262549,32.0,2384054.1169570466,23014.03081794199,26.334030165216536,73041.89414106324,3,0
2024-04-26,LinearTV,58433.261721937924,32.0,1826039.4288105601,18311.16154842332,18.819368352198055,56717.66928798915,4,0
2024-04-27,LinearTV,80604.87817744436,32.0,2518902.4430451365,24832.867909150285,28.455758179507033,76918.90099640744,5,1
2024-04-28,LinearTV,60654.03669558681,32.0,1895438.6467370878,22158.3848169082,14.046152965781863,58772.76815762689,6,1
2024-04-29,LinearTV,38136.727508026044,32.0,1191772.7346258138,11780.204806909924,10.02038245844896,37601.18660048408,0,0
2024-04-30,LinearTV,88517.86028629511,32.0,2766183.133946722,28043.91306778977,15.18563472546225,83960.87220573603,1,0
2024-05-01,LinearTV,46632.11661877069,32.0,1457253.644336584,11779.899476074297,11.44812154620929,45676.48181475338,2,0
2024-05-02,LinearTV,70623.21634884836,32.0,2206975.510901511,23261.99112144468,27.199066664829196,67910.86592033034,3,0
2024-05-03,LinearTV,44584.87288611063,32.0,1393277.277690957,16167.14239433509,10.03978054019267,43740.26551507385,4,0
2024-05-04,LinearTV,57985.368877941786,32.0,1812042.7774356809,19773.78973188753,25.293496942042243,56302.32567195347,5,1
2024-05-05,LinearTV,80935.25716184934,32.0,2529226.7863077917,24094.79935570968,19.391149749507626,77214.65895134603,6,1
2024-05-06,LinearTV,68194.26372005549,32.0,2131070.741251734,21964.12553551797,15.865919552123326,65697.50137202206,0,0
2024-05-07,LinearTV,66715.75388715416,32.0,2084867.3089735676,18100.81289645713,10.20866342722983,64346.10194448047,1,0
2024-05-08,LinearTV,30310.502844363185,32.0,947203.2138863496,10485.868791271285,6.562585221339461,30066.507455753075,2,0
2024-05-09,LinearTV,37455.445074072704,32.0,1170482.658564772,12361.879192993732,19.85029656809564,36948.938636008555,3,0
2024-05-10,LinearTV,33404.512976896774,32.0,1043891.0305280242,12108.905406339223,8.330952909521397,33056.27557192153,4,0
2024-05-11,LinearTV,61343.71021882873,32.0,1916990.9443383978,18968.25464538443,18.07195039503802,59409.54026099212,5,1
2024-05-12,LinearTV,45425.14898188071,32.0,1419535.9056837722,12351.968786222678,12.563415683733329,44535.72065353647,6,1
2024-05-13,LinearTV,76052.25357474641,32.0,2376632.9242108255,24414.396882510973,12.989236453299597,72827.76855133455,0,0
2024-05-14,LinearTV,35886.60203446539,32.0,1121456.3135770434,10669.976635845473,9.75378376299099,35444.3125900781,1,0
2024-05-15,LinearTV,62757.743171305425,32.0,1961179.4741032945,23837.20792249867,28.766635592113808,60712.96602451071,2,0
2024-05-16,LinearTV,49579.303033664124,32.0,1549353.2198020038,15305.19140876272,13.332820923832186,48452.981021733125,3,0
2024-05-17,LinearTV,47711.13210417754,32.0,1490972.878255548,14625.687267322464,24.316476109863174,46694.48971607265,4,0
2024-05-18,LinearTV,74480.96226886756,32.0,2327530.070902111,26398.26499766557,21.216685161761237,71408.98743824688,5,1
2024-05-19,LinearTV,41689.313611287624,32.0,1302791.0503527382,12482.14955572405,15.946733248861758,40991.14345435263,6,1
2024-05-20,LinearTV,65646.14289146275,32.0,2051441.9653582107,19223.830637258205,12.167362819225298,63366.49944463084,0,0
2024-05-21,LinearTV,52301.79650292622,32.0,1634431.1407164445,16449.801004370605,9.86053640056248,51006.464529808145,1,0
2024-05-22,LinearTV,66577.13608214591,32.0,2080535.5025670596,21471.553223797986,24.59302528174526,64219.241241196534,2,0
2024-05-23,LinearTV,82347.95157903123,32.0,2573373.486844726,22262.4313457091,13.938624888422698,78477.59372464023,3,0
2024-05-24,LinearTV,43328.13064594452,32.0,1354004.0826857663,14290.023582353831,20.809381434919697,42548.608054282115,4,0
2024-05-25,LinearTV,91343.08082542161,32.0,2854471.2757944255,24180.874025848916,23.391873667087328,86454.09225313034,5,1
2024-05-26,LinearTV,36028.13472174379,32.0,1125879.2100544933,11889.866638091427,32.59757581837725,35580.20337300482,6,1
2024-05-27,LinearTV,67086.09416820566,32.0,2096440.4427564268,24798.03825027602,22.101481487960857,64684.89645780365,0,0
2024-05-28,LinearTV,54624.89771968167,32.0,1707028.0537400523,16443.855764488173,24.00942082309075,53176.77727651415,1,0
2024-05-29,LinearTV,70961.46178599788,32.0,2217545.680812434,22873.321227698678,11.972337436340984,68218.42369224993,2,0
2024-05-30,LinearTV,58086.763194336985,32.0,1815211.3498230309,21522.034451325017,6.794388299092619,56396.37692441717,3,0
2024-05-31,LinearTV,77887.61268716963,32.0,2433987.896474051,20611.14286182311,22.756150316267853,74480.58235765046,4,0
2024-06-01,LinearTV,34112.89906814105,32.0,1066028.0958794078,10226.179364705762,26.008942641032053,33738.76397227532,5,1
2024-06-02,LinearTV,67837.71157898636,32.0,2119928.486843324,22726.760691836178,31.503822168473377,65371.888324299325,6,1
2024-06-03,LinearTV,55189.98561664212,32.0,1724687.0505200664,21360.200697873675,20.30579862798639,53703.509671567954,0,0
2024-06-04,LinearTV,70031.12483388769,32.0,2188472.6510589905,20470.34745002297,16.803736676012683,67372.10105830253,1,0
2024-06-05,LinearTV,70482.42630303802,32.0,2202575.8219699385,24100.6322011507,23.87749908097653,67782.80127871218,2,0
2024-06-06,LinearTV,63918.75796850784,32.0,1997461.18651587,20198.844868069136,20.479604389245257,61781.01410103586,3,0
2024-06-07,LinearTV,57661.52733094999,32.0,1801922.7290921872,17882.818746768102,19.99838871782419,56001.83719613632,4,0
2024-06-08,LinearTV,48622.569979498956,32.0,1519455.3118593423,15274.959145893865,10.898742842484708,47553.05867460509,5,1
2024-06-09,LinearTV,49173.9366999412,32.0,1536685.5218731626,16092.091918407708,13.982246004524313,48071.84953669116,6,1
2024-06-10,LinearTV,64072.42966238472,32.0,2002263.4269495225,22183.176798549553,22.07185806168509,61922.235595764374,0,0
2024-06-11,LinearTV,68469.088888404,32.0,2139659.027762625,20175.59908355886,19.56969917077825,65948.35537137918,1,0
2024-06-12,LinearTV,63952.30822996589,32.0,1998509.6321864342,21601.761381605447,17.46043388711585,61811.84907526438,2,0
2024-06-13,LinearTV,61139.32901874131,32.0,1910604.031835666,21551.26295831062,22.922046309173684,59220.90766353274,3,0
2024-06-14,LinearTV,70823.43757689215,32.0,2213232.4242778798,22702.4314634356,31.59817607243756,68092.94150252982,4,0
2024-06-15,LinearTV,59792.433808586444,32.0,1868513.5565183263,17900.86459523922,15.554446120776749,57976.28981878627,5,1
2024-06-16,LinearTV,47618.842050315674,32.0,1488088.8140723647,19828.215241102123,28.134153472241767,46607.48485234679,6,1
2024-06-17,LinearTV,62628.17128362768,32.0,1957130.352613365,26684.53675706814,22.148541021754994,60593.649207060625,0,0
2024-06-18,LinearTV,55573.651286431406,32.0,1736676.6027009815,20014.516296621216,25.852560044781022,54060.868940730215,1,0
2024-06-19,LinearTV,36210.250316430625,32.0,1131570.3223884571,9647.858410393204,31.226383715945886,35755.01510413602,2,0
2024-06-20,LinearTV,53878.48741259669,32.0,1683702.7316436465,15918.38872681613,23.537443516909285,52480.31653094417,3,0
2024-06-21,LinearTV,65581.58208910294,32.0,2049424.440284467,22356.386608088367,19.06498730207023,63307.31906991036,4,0
2024-06-22,LinearTV,26296.659990230924,32.0,821770.6246947164,7942.992761950164,16.960427033000908,26166.296746757227,5,1
2024-06-23,LinearTV,69772.82987009258,32.0,2180400.9334403933,19883.77699131069,18.86148952007193,67136.9132083983,6,1
2024-06-24,LinearTV,47083.68134739644,32.0,1471365.0421061388,17617.445933057385,23.16997756233635,46102.72390260963,0,0
2024-06-25,LinearTV,87139.59524599665,32.0,2723112.3514373954,27969.2280456233,14.575115042806107,82740.57128621764,1,0
2024-06-26,LinearTV,72817.87840599923,32.0,2275558.700187476,21284.368680540585,27.272228755763088,69903.52385994777,2,0
2024-06-27,LinearTV,49548.422723556374,32.0,1548388.2101111368,17204.33943433466,19.94596424412052,48423.95538634698,3,0
2024-06-28,LinearTV,64742.33935774167,32.0,2023198.1049294272,22240.472465084666,7.126191286368163,62537.474475142146,4,0
2024-06-29,LinearTV,65802.12781033805,32.0,2056316.494073064,23467.956397280177,36.19415007828233,63509.46011445346,5,1
2024-06-30,LinearTV,28499.60238522564,32.0,890612.5745383012,9737.644171116017,22.705190565570533,28309.901807002414,6,1
2024-07-01,LinearTV,78463.11769732102,32.0,2451972.428041282,30370.412802621675,25.339790207705555,74997.87209915838,0,0
2024-07-02,LinearTV,55550.88811395303,32.0,1735965.253561032,18845.293771320845,9.470676217942374,54039.67252436403,1,0
2024-07-03,LinearTV,69442.94376332716,32.0,2170091.992603974,21152.80958066499,27.198982521597422,66836.4007120398,2,0
2024-07-04,LinearTV,55726.86759945494,32.0,1741464.6124829669,17986.629240509777,16.765140216435405,54203.51998413307,3,0
2024-07-05,LinearTV,68925.44198753347,32.0,2153920.062110421,21558.869279367234,16.6844994460534,66364.66595649792,4,0
2024-07-06,LinearTV,33356.30499800322,32.0,1042384.5311876007,10741.014759935133,9.840027350418907,33009.80255595786,5,1
2024-07-07,LinearTV,55816.74908773865,32.0,1744273.4089918328,19650.897187272185,18.876486208660648,54287.18766251169,6,1
2024-07-08,LinearTV,55502.42705587679,32.0,1734450.8454961497,21885.96815904775,31.68140646884745,53994.54445951401,0,0
2024-07-09,LinearTV,51775.96807612384,32.0,1617999.00237887,18580.022869399585,9.438421999819615,50514.12507084338,1,0
2024-07-10,LinearTV,55382.87293291674,32.0,1730714.779153648,16807.142653970026,11.567809375423188,53883.198263798826,2,0
2024-07-11,LinearTV,26426.53150012542,32.0,825829.1093789194,6897.37248600757,10.132542501426927,26292.874879944648,3,0
2024-07-12,LinearTV,118893.56559654491,32.0,3715423.9248920283,31175.528741609985,37.707858357253315,110198.66881853521,4,0
2024-07-13,LinearTV,51969.973694756656,32.0,1624061.6779611455,17475.490945765978,12.99965649828737,50695.821949013996,5,1
2024-07-14,LinearTV,63783.60594640016,32.0,1993237.685825005,20465.092093585285,21.806407241374547,61656.78381966434,6,1
2024-07-15,LinearTV,74948.55765869172,32.0,2342142.426834116,23668.555187652455,25.655107299500227,71831.56193995419,0,0
2024-07-16,LinearTV,86210.44796873338,32.0,2694076.4990229183,31219.28999865593,19.591706594599366,81916.43013730938,1,0
2024-07-17,LinearTV,31316.17536870335,32.0,978630.4802719797,10302.285679230337,4.786521432657281,31039.883242540673,2,0
2024-07-18,LinearTV,45599.30557080804,32.0,1424978.2990877514,14919.420948803374,18.329569818857706,44700.45697853574,3,0
2024-07-19,LinearTV,31382.886631839134,32.0,980715.2072449729,9501.160972790201,12.433876828804449,31104.3980226203,4,0
2024-07-20,LinearTV,75575.68276528975,32.0,2361740.086415305,20806.229425465004,0.0,72397.82187189521,5,1
2024-07-21,LinearTV,22675.08969880516,32.0,708596.5530876613,6876.370854244494,18.416609662587863,22626.20000398311,6,1
2024-07-22,LinearTV,29250.88082133783,32.0,914090.0256668072,10812.42219636054,12.737127803781041,29039.25858216838,0,0
2024-07-23,LinearTV,64761.798918752625,32.0,2023806.2162110195,20738.28223898578,18.85039799403468,62555.33633305506,1,0
2024-07-24,LinearTV,87270.92883836737,32.0,2727216.5261989804,31149.353063837127,25.99452514114626,82856.96593473962,2,0
2024-07-25,LinearTV,32730.31161919268,32.0,1022822.2380997712,11665.58939205935,15.1800245174086,32406.020166157145,3,0
2024-07-26,LinearTV,65421.259759096545,32.0,2044414.3674717671,18868.452114891843,24.239467585619455,63160.33200777496,4,0
2024-07-27,LinearTV,52746.577742301946,32.0,1648330.554446936,16074.65309238894,22.86322467426629,51422.60285965827,5,1
2024-07-28,LinearTV,66645.03195671063,32.0,2082657.2486472074,23693.28750473463,12.200022869624647,64281.38184640976,6,1
2024-07-29,LinearTV,72629.7554317819,32.0,2269679.8572431845,23170.345412012757,0.0,69732.98399296011,0,0
2024-07-30,LinearTV,33722.56789872421,32.0,1053830.2468351317,10735.032416766164,17.339271055030434,33362.7962575483,1,0
2024-07-31,LinearTV,74676.33168042052,32.0,2333635.365013141,26028.13459855489,11.67791769874933,71585.58389762684,2,0
2024-08-01,LinearTV,31799.849491383546,32.0,993745.2966057358,11071.535480275543,0.4395771120889034,31507.479953460628,3,0
2024-08-02,LinearTV,77752.40500334892,32.0,2429762.6563546536,22292.677530589193,33.72139822653607,74358.98412691391,4,0
2024-08-03,LinearTV,45181.89988648876,32.0,1411934.3714527737,13171.779725934128,27.715958856653465,44305.55404356819,5,1
2024-08-04,LinearTV,60187.489828608755,32.0,1880859.0571440237,24668.362565044703,6.004772167577823,58341.618507270934,6,1
2024-08-05,LinearTV,62221.34129697414,32.0,1944416.9155304418,18440.24517687241,13.289029718080027,60218.861070692124,0,0
2024-08-06,LinearTV,56764.985436785515,32.0,1773905.7948995472,16838.127500394537,25.50104831896301,55169.15372946734,1,0
2024-08-07,LinearTV,82551.29742643499,32.0,2579728.0445760936,25943.486796528694,19.089594720308266,78659.15348608552,2,0
2024-08-08,LinearTV,65078.29314428871,32.0,2033696.6607590222,19166.690914329574,20.990368087498226,62845.768957992834,3,0
2024-08-09,LinearTV,66246.69057152179,32.0,2070209.080360056,21414.11635554198,11.507660851572641,63916.712175061606,4,0
2024-08-10,LinearTV,73706.57432078378,32.0,2303330.447524493,19846.85917139779,33.355891353391655,70708.47949331759,5,1
2024-08-11,LinearTV,84427.02832158483,32.0,2638344.635049526,26125.297955325066,34.288204836916286,80331.20466177604,6,1
2024-08-12,LinearTV,42700.013951913825,32.0,1334375.435997307,11535.89165156441,2.5614191994645115,41952.14296945275,0,0
2024-08-13,LinearTV,44639.57113670431,32.0,1394986.5980220097,14101.915674720876,9.42396914295174,43792.07790544573,1,0
2024-08-14,LinearTV,36345.05276713504,32.0,1135782.8989729702,10863.834504029366,15.529654440322352,35884.37918178197,2,0
2024-08-15,LinearTV,22016.30872170472,32.0,688009.6475532725,7643.341539597459,14.98166263996469,21980.083264662284,3,0
2024-08-16,LinearTV,50889.68350181683,32.0,1590302.6094317758,16411.43011518036,21.244385306721135,49683.370162833795,4,0
2024-08-17,LinearTV,73335.55683419839,32.0,2291736.1510686995,24697.491202738904,10.3933749903514,70372.55825230987,5,1
2024-08-18,LinearTV,52835.31626093992,32.0,1651103.6331543727,14715.900371746426,17.564713631958853,51505.592217862875,6,1
2024-08-19,LinearTV,39949.11841686104,32.0,1248409.9505269076,12448.774118139147,17.634532159597015,39332.961560958654,0,0
2024-08-20,LinearTV,55467.29119526068,32.0,1733352.8498518963,13334.228345129484,15.427319491210444,53961.822991614754,1,0
2024-08-21,LinearTV,89027.31060090344,32.0,2782103.4562782324,31293.43648695986,20.917102496966287,84411.26918866145,2,0
2024-08-22,LinearTV,78312.31948219571,32.0,2447259.9838186163,23219.982706507682,34.12721596127948,74862.37286368824,3,0
2024-08-23,LinearTV,42391.80053386541,32.0,1324743.7666832942,13504.6297299358,33.419079069804084,41659.24665380156,4,0
2024-08-24,LinearTV,64962.769569233664,32.0,2030086.549038552,23692.857253228914,26.859292136039095,62739.77477344895,5,1
2024-08-25,LinearTV,59515.79083425795,32.0,1859868.4635705608,20169.97843682622,20.270353678878635,57720.329502663684,6,1
2024-08-26,LinearTV,55537.766986892246,32.0,1735555.2183403827,20417.875303554105,20.891302444654578,54027.454162896756,0,0
2024-08-27,LinearTV,40597.38562193856,32.0,1268668.3006855801,12276.240047974801,9.313839182077139,39951.20372869377,1,0
2024-08-28,LinearTV,47640.967695420004,32.0,1488780.2404818751,14369.894721267743,33.88019620254268,46628.34456778442,2,0
2024-08-29,LinearTV,71019.56318188996,32.0,2219361.349434061,20805.98896818868,17.52611480607891,68271.237422545,3,0
2024-08-30,LinearTV,68946.61706372628,32.0,2154581.7832414466,20986.364983599622,17.72549805460471,66383.97582871986,4,0
2024-08-31,LinearTV,43289.303247570104,32.0,1352790.7264865658,14144.275842992945,19.193752542168237,42511.75419076533,5,1
2024-09-01,LinearTV,54599.41096864526,32.0,1706231.5927701644,15813.719762255932,21.401131919386046,53153.009483123176,6,1
2024-09-02,LinearTV,61093.11147023273,32.0,1909159.733444773,19615.968923923032,17.313031190574513,59178.243058419066,0,0
2024-09-03,LinearTV,68000.38867058174,32.0,2125012.1459556795,23494.682272361766,28.897298230413202,65520.47194115088,1,0
2024-09-04,LinearTV,64614.190022837945,32.0,2019193.4382136858,19515.38675223578,29.662001233845537,62419.833116538604,2,0
2024-09-05,LinearTV,74933.72271003044,32.0,2341678.8346884516,27953.17303133769,6.6510146863428545,71818.16006729192,3,0
2024-09-06,LinearTV,58169.14301818084,32.0,1817785.7193181512,17692.498673869442,16.958272917108268,56472.779760055426,4,0
2024-09-07,LinearTV,51211.08490023367,32.0,1600346.4031323022,16523.536821325888,28.07703378838992,49984.76729648775,5,1
2024-09-08,LinearTV,60264.19877900486,32.0,1883256.2118439018,16988.89970955025,29.417017145641005,58412.52909109094,6,1
2024-09-09,LinearTV,57745.19309592192,32.0,1804537.28424756,17804.95409206148,9.851028808216512,56079.48416866047,0,0
2024-09-10,LinearTV,55115.83421777245,32.0,1722369.819305389,17279.465238071305,19.62693162712359,53634.41782707119,1,0
2024-09-11,LinearTV,45092.0598774772,32.0,1409126.8711711625,14977.039343960703,10.009959634938705,44220.52370926099,2,0
2024-09-12,LinearTV,77575.7687207424,32.0,2424242.7725232,21818.919975151668,23.877425390010014,74200.08862399265,3,0
2024-09-13,LinearTV,50785.15283855559,32.0,1587036.0262048622,15038.777551577767,25.314690472731893,49585.31294355691,4,0
2024-09-14,LinearTV,57730.51169651216,32.0,1804078.490516005,15516.46255953882,23.46670963546522,56065.859661904804,5,1
2024-09-15,LinearTV,39146.671122698055,32.0,1223333.4725843142,12421.359043384204,7.868366474069559,38566.81242729835,6,1
2024-09-16,LinearTV,68044.36364275785,32.0,2126386.3638361827,16925.92833406031,17.858682896087277,65560.63067237622,0,0
2024-09-17,LinearTV,51658.21879858829,32.0,1614319.337455884,16251.899218192844,30.92786586759778,50403.81956668205,1,0
2024-09-18,LinearTV,58622.32853497567,32.0,1831947.7667179897,18522.486726132174,22.663922063204065,56892.90902654266,2,0
2024-09-19,LinearTV,70072.9675759358,32.0,2189780.236747994,25748.73234418656,26.435661351674902,67410.19160825605,3,0
2024-09-20,LinearTV,73702.1059802611,32.0,2303190.8118831594,24755.57581892938,23.075894922620428,70704.43499204943,4,0
2024-09-21,LinearTV,49025.52391637208,32.0,1532047.6223866276,18209.434692269813,18.20925006046923,47932.249238014716,5,1
2024-09-22,LinearTV,62873.660942911345,32.0,1964801.9044659794,20634.425231644993,30.82178383465144,60819.6889215228,6,1
2024-09-23,LinearTV,34662.25443049107,32.0,1083195.4509528459,10527.913444788477,0.0,34267.515780903195,0,0
2024-09-24,LinearTV,68888.50910770996,32.0,2152765.909615936,16019.851725102173,14.191843046421067,66330.98477584403,1,0
2024-09-25,LinearTV,92549.04882120814,32.0,2892157.775662754,25300.144207253405,6.345544419241875,87514.99603436915,2,0
2024-09-26,LinearTV,74350.54779578488,32.0,2323454.6186182774,24924.36091489249,17.933619238130486,71291.07442175556,3,0
2024-09-27,LinearTV,48929.14374507913,32.0,1529035.7420337228,15878.846864765748,20.967689603301945,47841.57460917587,4,0
2024-09-28,LinearTV,50506.79587672812,32.0,1578337.371147754,16075.764775231524,20.35571533874232,49324.11613345431,5,1
2024-09-29,LinearTV,69504.91537161088,32.0,2172028.60536284,20195.694877562928,33.29350059797564,66892.86608155121,6,1
2024-09-30,LinearTV,44520.67136858348,32.0,1391270.9802682337,15036.022987733351,12.077964655535274,43679.445597413855,0,0
2024-10-01,LinearTV,77190.45216213097,32.0,2412201.6300665927,22469.307933130876,32.2196523918896,73853.31980918064,1,0
2024-10-02,LinearTV,43567.20916731657,32.0,1361475.2864786428,12539.784217710587,30.91407289377851,42775.48533265887,2,0
2024-10-03,LinearTV,69283.2944703473,32.0,2165102.952198353,25450.229485237112,22.127526733189917,66690.91122847474,3,0
2024-10-04,LinearTV,56743.03387580696,32.0,1773219.8086189677,18852.52199727837,14.096142719347117,55148.75108958069,4,0
2024-10-05,LinearTV,36857.95172635651,32.0,1151810.9914486408,11217.49567454867,12.319408743937112,36376.33712482834,5,1
2024-10-06,LinearTV,65392.13696320688,32.0,2043504.280100215,24977.988255305798,13.563895303592268,63133.627631648415,6,1
2024-10-07,LinearTV,63654.85835554072,32.0,1989214.3236106473,17900.71990815611,10.68746296496808,61538.41602089758,0,0
2024-10-08,LinearTV,68375.04634817559,32.0,2136720.198380487,25587.681443405934,15.14299497443357,65862.52765901253,1,0
2024-10-09,LinearTV,36436.77814311132,32.0,1138649.3169722287,13059.315520745664,10.781156839542623,35972.38847830255,2,0
2024-10-10,LinearTV,36853.22658085695,32.0,1151663.3306517797,11822.90401884525,33.29035623379232,36371.80670015252,3,0
2024-10-11,LinearTV,74964.48115380367,32.0,2342640.036056365,22982.090148831125,25.640267731399618,71845.94685834133,4,0
2024-10-12,LinearTV,58480.78921947701,32.0,1827524.6631086566,17006.335003872544,10.894361108655046,56761.72581541364,5,1
2024-10-13,LinearTV,67629.12559850163,32.0,2113410.174953176,20018.389901487943,7.62651042661466,65181.3178524594,6,1
2024-10-14,LinearTV,36031.91798257743,32.0,1125997.4369555449,10656.073535956137,21.472234963190854,35583.83540969465,0,0
2024-10-15,LinearTV,59701.89546947533,32.0,1865684.233421104,18641.28735335432,27.963917953895155,57892.53257665249,1,0
2024-10-16,LinearTV,50316.41891946908,32.0,1572388.0912334085,13243.133262462456,21.289046195666657,49145.41010692176,2,0
2024-10-17,LinearTV,29456.692457160952,32.0,920521.6392862798,9341.424509694323,12.736470985546656,29238.915455634127,3,0
2024-10-18,LinearTV,91469.09008698647,32.0,2858409.065218327,27352.438649775475,21.131278172457314,86565.0375865583,4,0
2024-10-19,LinearTV,62356.918784864116,32.0,1948653.7120270035,19627.60539717779,13.670483635503686,60343.78697124218,5,1
2024-10-20,LinearTV,39637.236902370976,32.0,1238663.653199093,11156.043349200781,8.831646046816978,39035.30191361742,6,1
2024-10-21,LinearTV,49974.82207729798,32.0,1561713.1899155618,15676.966709797882,8.759530438191883,48824.62133215029,0,0
2024-10-22,LinearTV,43008.225730983824,32.0,1344007.0540932445,14050.080289132859,9.705627481592835,42244.89670863809,1,0
2024-10-23,LinearTV,39645.96645450637,32.0,1238936.4517033242,12792.495340577801,20.479486473583172,39043.63536957221,2,0
2024-10-24,LinearTV,64330.92004514755,32.0,2010341.2514108608,17954.98537524443,7.9687406254919395,62159.707083735,3,0
2024-10-25,LinearTV,64847.782236873085,32.0,2026493.1949022838,23095.24385980707,29.040795332893314,62634.25359638973,4,0
2024-10-26,LinearTV,36078.66062755001,32.0,1127458.1446109377,11629.06386428631,11.467855663398206,35628.707890796024,5,1
2024-10-27,LinearTV,45618.32315719838,32.0,1425572.5986624493,12201.884867577988,4.589291001109798,44718.443174353844,6,1
